Serial Number,Outlook,Temperature,Windy,Humidity,precipitation,temp_max,temp_min,wind
1599,Sunny,Hot,TRUE,Normal,1.515835291,2.996464682,-1.706574055,1.997582308
1600,Sunny,Cool,TRUE,Normal,17.45308936,6.795169585,9.829156181,2.246747548
1601,Sunny,Mild,TRUE,Normal,7.938577379,10.46973185,4.415162765,6.218202255
1602,Sunny,Hot,TRUE,Normal,-4.755788806,12.40342236,6.578763141,1.132810711
1603,Sunny,Mild,TRUE,Normal,18.49147089,15.75286287,8.396392236,4.283701236
1604,Sunny,Cool,FALSE,High,-9.841239349,5.623730635,3.053244931,1.381771975
1605,Sunny,Cool,TRUE,Normal,23.68480129,7.325206471,2.637459742,2.176748135
1606,Sunny,Hot,FALSE,Normal,-4.148660219,-1.473908862,4.666549799,3.344672035
1607,Sunny,Mild,TRUE,Normal,7.965523556,9.54259705,-3.992865562,5.906588053
1608,Sunny,Mild,TRUE,High,-0.627654776,6.100880362,8.011987538,1.993986136
1609,Sunny,Mild,FALSE,Normal,8.003399218,7.009749767,3.13506914,5.348238023
1610,Sunny,Hot,FALSE,Normal,8.975600071,9.039162979,-0.202921909,5.753672749
1611,Sunny,Mild,FALSE,High,-4.889170373,18.31936061,7.487942782,4.663841044
1612,Sunny,Cool,TRUE,Normal,18.75068786,9.395455448,1.780305941,4.782597669
1613,Sunny,Hot,TRUE,Normal,21.75686948,6.987885718,4.975267454,6.076150226
1614,Sunny,Mild,FALSE,Normal,30.03188944,12.03464261,5.596581565,5.047964301
1615,Sunny,Cool,FALSE,Normal,13.45324826,6.324599343,6.075814293,4.793602719
1616,Sunny,Cool,FALSE,High,-2.771220309,13.36135702,7.620221735,3.695026909
1617,Sunny,Hot,TRUE,High,12.20417117,5.260650434,3.764568498,5.047554741
1618,Sunny,Mild,FALSE,High,20.04865323,0.828470634,0.977598293,7.190079662
1619,Sunny,Mild,TRUE,High,14.75960501,10.02205877,4.223571418,1.007051443
1620,Sunny,Cool,TRUE,High,8.300930467,12.12312598,0.368774246,6.804055351
1621,Sunny,Cool,TRUE,Normal,14.98472316,17.97690696,-0.075408198,2.069745654
1622,Sunny,Mild,TRUE,Normal,10.93496459,6.832773687,7.237657479,1.800783433
1623,Sunny,Hot,FALSE,Normal,0.837612736,15.68224421,5.046871491,5.020041303
1624,Sunny,Mild,FALSE,High,25.87339798,10.70580989,-4.693692403,4.012064926
1625,Sunny,Hot,TRUE,Normal,9.442788653,17.04947602,0.511565249,4.445608566
1626,Sunny,Hot,TRUE,Normal,23.26901434,5.102231975,3.688354482,7.715159974
1627,Sunny,Hot,FALSE,Normal,29.47953965,14.52802998,-1.273111248,3.641671745
1628,Sunny,Mild,TRUE,Normal,0.202686119,6.840629916,6.002430609,2.815960463
1629,Sunny,Hot,FALSE,Normal,14.52078917,18.39194573,3.061820675,1.680065671
1630,Sunny,Mild,TRUE,High,27.13768395,11.56071354,6.802592275,2.606411039
1631,Sunny,Mild,TRUE,High,15.55817698,17.61639662,5.406016708,0.86773756
1632,Sunny,Mild,FALSE,High,5.793400935,11.73485273,2.628649287,3.321028653
1633,Sunny,Mild,FALSE,Normal,13.42299148,3.242547586,4.428074928,4.56846994
1634,Sunny,Cool,FALSE,Normal,10.8404003,7.129176968,5.545500647,2.642367229
1635,Sunny,Cool,TRUE,High,5.117735555,1.959260625,2.159022266,-0.160854528
1636,Sunny,Hot,TRUE,High,16.65250351,13.45009239,3.558072701,3.236427618
1637,Sunny,Hot,FALSE,High,16.41288075,11.30212162,5.781391456,5.674390269
1638,Sunny,Hot,TRUE,Normal,10.68951921,11.56629403,1.68821964,2.816020702
1639,Sunny,Cool,TRUE,Normal,27.77793342,20.0744989,-0.995093661,7.25857087
1640,Sunny,Hot,TRUE,Normal,19.06092497,6.407605309,5.833430581,6.756675373
1641,Sunny,Cool,TRUE,Normal,11.30465212,9.166367823,2.143373475,3.803630379
1642,Sunny,Mild,TRUE,Normal,15.41651778,12.88312956,12.10771385,5.675600754
1643,Sunny,Cool,FALSE,Normal,2.210058998,4.295151421,5.526087181,-1.108013263
1644,Sunny,Cool,TRUE,Normal,25.31665549,4.879104073,3.221980757,3.990346174
1645,Sunny,Mild,FALSE,Normal,12.05764692,12.77748889,1.360310003,4.763135988
1646,Sunny,Cool,TRUE,High,4.096301488,15.88261395,2.254027399,7.573100128
1647,Sunny,Mild,FALSE,High,5.773503635,10.1010361,10.58123412,5.87399675
1648,Sunny,Hot,FALSE,Normal,23.28787298,9.815207621,-3.337272555,3.034835293
1649,Sunny,Cool,TRUE,High,12.89318038,13.37200688,-1.657689995,3.508721256
1650,Sunny,Cool,TRUE,High,20.39681313,2.787105636,1.401365842,1.639100601
1651,Sunny,Cool,TRUE,High,-14.21377345,10.70316868,5.708598223,8.308860051
1652,Sunny,Mild,TRUE,Normal,22.68980257,16.10913648,2.514704581,6.595373403
1653,Sunny,Hot,TRUE,Normal,17.79968293,4.925947348,9.633589673,3.955710025
1654,Sunny,Mild,FALSE,High,16.98359089,9.014154463,-1.394794988,6.316009641
1655,Sunny,Mild,FALSE,High,11.63857043,4.244543993,0.888772238,0.694923955
1656,Sunny,Cool,TRUE,Normal,18.69568745,21.17697719,6.303363358,5.487969358
1657,Sunny,Mild,TRUE,High,4.353977044,8.060529167,7.941827787,2.991531932
1658,Sunny,Mild,TRUE,Normal,8.202822079,1.298199802,2.064338082,4.945032597
1659,Sunny,Hot,FALSE,Normal,25.26587253,11.0218201,4.644743102,3.894862104
1660,Sunny,Hot,FALSE,Normal,24.43657026,11.09272739,-3.391123723,4.344979303
1661,Sunny,Cool,FALSE,Normal,15.0062133,5.54152616,6.947737598,6.995424627
1662,Sunny,Cool,FALSE,High,20.95819072,9.65220231,8.821908018,6.873129982
1663,Sunny,Mild,TRUE,High,27.46404944,-1.343299988,1.71421735,1.050093235
1664,Sunny,Cool,TRUE,Normal,16.66636154,8.904863806,3.148913547,2.240062252
1665,Sunny,Cool,FALSE,High,32.94368636,7.438514883,3.570096425,5.95515777
1666,Sunny,Hot,FALSE,High,6.366620682,6.834055258,4.100903597,4.003941591
1667,Sunny,Mild,TRUE,Normal,14.15909789,-1.386416599,5.396108898,3.93572096
1668,Sunny,Mild,TRUE,High,33.63300547,5.707136689,8.221563293,8.207120844
1669,Sunny,Hot,TRUE,Normal,12.82070171,23.98324408,5.504981971,6.545053178
1670,Sunny,Mild,TRUE,Normal,3.699456278,12.43440588,12.46071248,4.02451189
1671,Sunny,Hot,TRUE,Normal,15.70273333,5.370735027,6.109756356,1.64272928
1672,Sunny,Cool,FALSE,High,1.229356029,13.75473783,2.632709043,2.098648755
1673,Sunny,Cool,TRUE,Normal,10.45425604,9.026752903,-2.870391335,6.567543709
1674,Sunny,Mild,TRUE,High,23.72710775,4.605607402,5.917635105,1.824256425
1675,Sunny,Hot,FALSE,High,18.04793518,1.229632822,0.878344049,5.179644814
1676,Sunny,Hot,TRUE,High,24.08083047,15.15138153,8.082999817,4.885575421
1677,Sunny,Hot,TRUE,Normal,13.30005937,2.395118281,4.113591949,3.697531292
1678,Sunny,Cool,FALSE,Normal,14.07568069,8.436334824,2.24166762,7.251490827
1679,Sunny,Mild,TRUE,Normal,17.64000603,5.473338414,0.939876129,5.052608176
1680,Sunny,Mild,FALSE,High,19.25781058,9.561067832,7.803778351,6.143385745
1681,Sunny,Hot,FALSE,Normal,10.60517529,15.75599963,3.373202372,1.199643584
1682,Sunny,Mild,TRUE,Normal,30.10753117,2.203499079,1.249009224,3.507732151
1683,Sunny,Mild,FALSE,Normal,8.713555533,2.33374419,1.267022776,3.420638864
1684,Sunny,Cool,TRUE,High,20.69613908,18.74643883,1.17526225,3.368171153
1685,Sunny,Hot,FALSE,High,10.71088296,17.20990448,-1.717107119,3.833506648
1686,Sunny,Mild,TRUE,Normal,22.01142291,13.60611298,2.84404531,1.192894207
1687,Sunny,Mild,TRUE,High,29.93924771,12.43899968,-3.319829167,2.581970935
1688,Sunny,Mild,FALSE,High,16.715612,0.379960079,7.416166551,4.178030008
1689,Sunny,Mild,FALSE,Normal,25.92315529,12.18680401,9.855339828,4.967424406
1690,Sunny,Hot,FALSE,Normal,8.675753264,6.36322746,-2.149058076,8.150078008
1691,Sunny,Mild,FALSE,High,24.47218191,8.196864881,1.699482812,8.073337758
1692,Sunny,Cool,FALSE,High,14.94280979,6.350259044,4.96947035,4.387985532
1693,Sunny,Mild,TRUE,High,18.5762549,11.39591656,4.635486582,4.504758212
1694,Sunny,Cool,FALSE,High,23.18455429,16.60787768,4.227849707,7.408070199
1695,Sunny,Cool,FALSE,High,28.81799492,9.910966828,3.497489466,3.758524231
1696,Sunny,Cool,FALSE,Normal,7.491820883,10.95994431,5.582909618,3.014357729
1697,Sunny,Mild,TRUE,High,20.24053428,10.07802165,4.595955332,3.938777609
1698,Sunny,Cool,TRUE,High,30.32954282,10.65012187,10.4331118,3.252079302
1699,Sunny,Mild,TRUE,High,18.09520581,10.0949252,2.011909115,5.414307308
1700,Sunny,Mild,TRUE,High,16.74408853,-0.982264881,-0.077750037,5.782522063
1701,Sunny,Hot,FALSE,High,20.2657557,12.18473047,5.61900805,3.730863323
1702,Sunny,Hot,FALSE,Normal,15.60985717,20.72177889,-1.329989185,7.185869596
1703,Sunny,Hot,TRUE,High,19.40405933,10.37223091,6.376512893,6.757595683
1704,Sunny,Cool,TRUE,High,3.158045495,7.084470602,1.53138168,3.405460328
1705,Sunny,Cool,FALSE,Normal,14.07568857,4.60734172,2.707183727,1.257643903
1706,Sunny,Mild,FALSE,High,18.20064516,11.22116278,-0.816818791,7.468177705
1707,Sunny,Cool,FALSE,High,10.42593414,-1.415463072,1.702501353,4.699304562
1708,Sunny,Cool,TRUE,Normal,2.578781695,4.172605159,3.894781145,4.799924388
1709,Sunny,Cool,FALSE,High,6.507854904,-1.907446604,-4.246587217,4.783307487
1710,Sunny,Cool,TRUE,Normal,19.29655443,2.411855336,-3.018939885,5.005577367
1711,Sunny,Cool,TRUE,High,10.56191657,15.84049049,5.499343839,5.134146113
1712,Sunny,Cool,FALSE,Normal,9.680912499,7.463405702,4.44140971,4.993024753
1713,Sunny,Cool,FALSE,Normal,3.245205697,3.461137364,-0.918733144,4.24944827
1714,Sunny,Cool,FALSE,High,13.84163021,10.4639825,5.486784266,3.847561862
1715,Sunny,Hot,TRUE,High,17.48270599,11.30804032,0.319223972,6.115882319
1716,Sunny,Mild,FALSE,High,22.31846151,-1.031605993,3.759321864,0.803212765
1717,Sunny,Hot,TRUE,High,13.29401193,10.69352543,6.699494561,5.833623297
1718,Sunny,Mild,FALSE,High,23.38976399,17.52477435,4.098365527,5.414470738
1719,Sunny,Mild,FALSE,Normal,20.84653003,8.133063007,10.77932098,3.190785324
1720,Sunny,Cool,TRUE,Normal,-0.471739968,20.60414475,1.824943965,3.261120826
1721,Sunny,Mild,TRUE,Normal,15.3169985,9.708792883,6.490115851,3.923310282
1722,Sunny,Cool,FALSE,Normal,12.03675537,6.487718252,0.672856532,2.306750132
1723,Rainy,Hot,TRUE,Normal,3.344524351,9.774639786,3.610666576,7.535485903
1724,Overcast,Hot,FALSE,Normal,2.205013299,14.45291099,2.223080884,5.642668425
1725,Sunny,Cool,FALSE,High,14.55096378,11.38391069,6.797862883,3.735450232
1726,Overcast,Cool,FALSE,High,7.27887192,14.43312016,7.682671442,7.250527848
1727,Overcast,Mild,TRUE,Normal,15.04234728,2.759900684,4.523813281,2.743852818
1728,Sunny,Cool,FALSE,High,16.24115979,13.83294951,6.003079402,6.246148787
1729,Rainy,Mild,FALSE,High,23.34944455,7.884403544,3.647150588,1.952203412
1730,Overcast,Mild,TRUE,High,4.454245332,9.2138626,-3.441563048,4.227623437
1731,Overcast,Hot,TRUE,Normal,10.70587823,10.21554957,6.561578108,0.447876395
1732,Sunny,Mild,FALSE,High,9.499019309,16.81503404,3.514631383,5.500386827
1733,Overcast,Hot,TRUE,Normal,10.48461701,18.43815473,2.164054931,6.400767355
1734,Rainy,Mild,TRUE,High,14.33642052,11.61999334,2.492378571,6.623283446
1735,Rainy,Hot,FALSE,Normal,15.19612552,16.14723369,-0.917773455,5.841810151
1736,Overcast,Mild,TRUE,Normal,14.23988947,13.59736756,1.451866085,4.508256728
1737,Rainy,Hot,FALSE,Normal,16.74399273,8.062277958,2.249755956,4.832582447
1738,Sunny,Cool,TRUE,Normal,25.99822239,13.54512972,1.030028224,3.778407587
1739,Rainy,Hot,FALSE,Normal,16.00913136,8.118332989,5.513154695,5.037780363
1740,Rainy,Hot,FALSE,Normal,18.19488887,5.149628309,8.779397811,2.784089507
1741,Sunny,Hot,TRUE,High,16.16407608,7.71931187,8.287063874,6.027444249
1742,Sunny,Hot,FALSE,Normal,12.03742778,16.34282759,2.250542052,4.963189248
1743,Sunny,Cool,FALSE,Normal,18.85040632,9.151794268,-0.060013633,5.571873198
1744,Overcast,Hot,TRUE,Normal,3.322386978,4.145745424,0.209251124,3.55532892
1745,Rainy,Mild,FALSE,High,20.18328323,13.87213661,2.115196206,6.577321745
1746,Overcast,Mild,TRUE,High,14.46273169,1.510805069,7.804879681,4.729659741
1747,Rainy,Mild,TRUE,Normal,9.167883686,4.444277891,2.957253872,1.586079344
1748,Rainy,Hot,FALSE,High,22.4033284,9.073536426,1.999328034,5.342492246
1749,Overcast,Hot,TRUE,Normal,12.21381805,13.14072965,10.3908698,1.703372239
1750,Overcast,Hot,FALSE,Normal,32.39794069,4.157459747,4.06647181,3.850326976
1751,Rainy,Mild,FALSE,Normal,6.42058309,10.98199088,4.797884153,0.206082636
1752,Rainy,Mild,FALSE,Normal,15.98908412,4.957999704,7.616880586,3.736589344
1753,Sunny,Mild,TRUE,High,26.96137734,11.10678152,11.06916346,3.355336181
1754,Rainy,Mild,TRUE,Normal,14.21419933,16.91878073,0.566062069,6.261065729
1755,Overcast,Cool,TRUE,Normal,16.99739116,4.568007045,8.339643121,0.593633144
1756,Sunny,Hot,TRUE,Normal,9.520151489,10.44191171,1.826871788,4.805829046
1757,Overcast,Cool,FALSE,Normal,25.51315192,9.984607809,12.06859404,1.970904296
1758,Overcast,Cool,TRUE,Normal,24.95577129,23.89168342,-4.176587171,4.981360296
1759,Rainy,Hot,TRUE,Normal,18.33795748,7.129619877,-0.462101488,7.713452853
1760,Overcast,Mild,FALSE,High,-3.400992232,10.4673104,9.836993078,1.540713528
1761,Overcast,Cool,TRUE,High,22.62449381,14.63651695,-3.119565404,3.83833585
1762,Overcast,Cool,FALSE,Normal,3.544460348,17.99952154,6.1628098,6.570728083
1763,Rainy,Cool,TRUE,High,29.99242002,8.566195901,-0.979759298,2.859924019
1764,Sunny,Mild,FALSE,High,13.34923209,6.85379476,6.099585922,-0.501818274
1765,Rainy,Cool,FALSE,Normal,15.10593446,8.727647678,6.391256263,4.273261761
1766,Overcast,Hot,TRUE,High,22.16113102,5.564188595,13.49956022,2.854483099
1767,Rainy,Mild,TRUE,Normal,6.857193538,12.81504716,6.818622318,4.607650735
1768,Sunny,Cool,FALSE,Normal,24.00164266,12.85882012,11.68550652,1.568703012
1769,Rainy,Hot,TRUE,Normal,18.86626409,19.60373322,-2.424513304,4.381126475
1770,Sunny,Mild,FALSE,Normal,16.40752041,5.526408152,0.692157552,1.178877937
1771,Sunny,Mild,FALSE,Normal,23.64747682,10.22170315,2.942675193,2.993035566
1772,Sunny,Mild,FALSE,Normal,19.71148537,12.9039924,2.212586972,3.531220609
1773,Overcast,Cool,FALSE,Normal,6.989676508,11.09968358,0.914033786,6.045136712
1774,Rainy,Hot,FALSE,Normal,16.91652871,-0.613631873,4.946210127,8.578566059
1775,Rainy,Cool,TRUE,Normal,29.96223678,10.11427301,7.876726741,8.770313123
1776,Overcast,Mild,FALSE,High,27.15562206,11.1793529,4.016748737,8.082070285
1777,Rainy,Hot,TRUE,Normal,0.735718588,0.122477919,3.749789788,3.719286342
1778,Overcast,Cool,TRUE,Normal,19.17992126,7.407303525,5.159977927,6.007325673
1779,Overcast,Mild,TRUE,High,6.759780036,13.37069891,-0.069464165,3.207090305
1780,Overcast,Cool,FALSE,High,16.41609696,12.78246762,-5.025486832,2.06468122
1781,Overcast,Hot,TRUE,Normal,13.03432559,-1.279971276,3.050295937,6.680356084
1782,Rainy,Mild,FALSE,High,18.75186859,5.806530825,4.388820378,1.112098302
1783,Rainy,Hot,TRUE,High,12.99507875,11.13241057,5.577110769,4.466946142
1784,Rainy,Hot,TRUE,Normal,27.9372901,14.81575262,0.781130219,5.032126145
1785,Sunny,Hot,FALSE,High,2.587102769,14.37432395,7.660386173,5.484206629
1786,Overcast,Cool,TRUE,Normal,5.203386337,19.99906498,-1.447784549,4.871828113
1787,Rainy,Mild,TRUE,Normal,2.439304116,3.563680908,0.973152023,6.340819454
1788,Sunny,Hot,FALSE,High,19.59376461,13.80027639,-1.805184156,0.564910464
1789,Sunny,Cool,TRUE,High,4.779491961,11.91017043,6.414497955,1.999443127
1790,Overcast,Hot,TRUE,High,30.4146361,17.11795294,3.307991082,7.158839855
1791,Rainy,Hot,FALSE,High,-1.239359758,9.772900486,7.57703064,1.15654377
1792,Sunny,Cool,FALSE,High,33.55490044,7.00227279,3.540004151,3.845440499
1793,Rainy,Mild,TRUE,High,3.566556406,6.957575111,0.444237798,3.829387997
1794,Sunny,Cool,FALSE,Normal,17.6622161,4.631670927,6.352266021,2.36979012
1795,Overcast,Cool,TRUE,Normal,17.61246058,13.30964177,1.070400427,4.577002866
1796,Sunny,Hot,FALSE,Normal,15.34160316,-2.172985286,-0.098675812,2.799605421
1797,Overcast,Mild,FALSE,High,35.07291557,0.710760699,-2.788688964,-0.052497765
1798,Overcast,Mild,FALSE,High,3.54420224,8.094640163,2.363798235,6.707684443
1799,Rainy,Cool,TRUE,High,19.87903923,7.478952543,-0.620230065,1.896290649
1800,Rainy,Hot,TRUE,High,11.0102049,14.76347854,2.619685539,6.674206129
1801,Overcast,Cool,TRUE,Normal,26.64901094,13.35942984,-1.867454158,6.804934174
1802,Sunny,Mild,FALSE,High,7.893735389,18.21106952,4.510522137,6.003038812
1803,Sunny,Mild,TRUE,High,22.51640474,16.39856759,8.058215916,3.311551415
1804,Overcast,Hot,TRUE,High,1.30476979,14.85736826,-0.830327383,3.875754184
1805,Rainy,Hot,FALSE,High,19.621364,18.09636676,-0.808695764,2.521309757
1806,Rainy,Cool,FALSE,Normal,18.66277334,7.26308031,3.470533761,4.707656054
1807,Sunny,Mild,FALSE,High,14.94080862,9.897083284,6.441308845,4.032114812
1808,Overcast,Hot,TRUE,Normal,17.68587824,4.78693775,6.965154701,5.614686407
1809,Overcast,Mild,FALSE,High,19.16988684,-5.448750053,3.747347625,4.579327286
1810,Sunny,Mild,TRUE,High,15.3161347,14.42827578,8.110168713,1.376906779
1811,Overcast,Mild,FALSE,Normal,19.03824133,2.147661102,5.553772566,2.305902449
1812,Overcast,Hot,TRUE,High,20.91666817,7.980193162,2.667222931,4.310678048
1813,Rainy,Mild,TRUE,Normal,19.41023551,11.60853537,0.674314867,3.572260173
1814,Overcast,Cool,FALSE,High,5.404732595,13.94795677,5.169868605,4.172728584
1815,Overcast,Cool,FALSE,Normal,8.11875663,12.07825444,0.07202724,1.640016524
1816,Rainy,Cool,FALSE,Normal,8.013403224,1.24211071,5.350521918,1.103161841
1817,Rainy,Mild,TRUE,Normal,-5.172785073,11.26324094,1.381968989,7.401880965
1818,Sunny,Cool,TRUE,High,-2.224910957,2.052784893,4.14033385,5.823151923
1819,Rainy,Cool,TRUE,High,3.748774611,10.60911478,9.64251211,7.220393938
1820,Sunny,Cool,FALSE,Normal,-5.673416079,-3.498471983,6.084934187,6.172969695
1821,Rainy,Cool,FALSE,High,14.43470046,14.02058263,7.632394568,5.978286041
1822,Overcast,Cool,TRUE,High,11.99510939,-0.042587801,10.24797736,1.922459723
1823,Rainy,Mild,FALSE,Normal,9.622179273,5.230240263,7.541359441,6.16908236
1824,Sunny,Mild,TRUE,Normal,9.152879612,8.121904645,-1.31364883,6.035722353
1825,Sunny,Cool,TRUE,High,11.3274529,11.36687745,10.91439368,2.347336767
1826,Overcast,Hot,TRUE,High,0.218721897,6.831047798,8.039269202,5.70772592
1827,Overcast,Hot,TRUE,High,18.19853646,4.998403219,2.529223018,4.099174671
1828,Overcast,Hot,FALSE,High,26.34318232,18.20154494,2.582516191,3.908409131
1829,Sunny,Cool,TRUE,Normal,12.42814763,6.684372652,6.079995076,3.661448186
1830,Sunny,Hot,FALSE,Normal,24.05155484,3.993913706,3.662266444,4.170655725
1831,Overcast,Mild,TRUE,Normal,28.59304026,7.682094687,4.966016772,5.285528003
1832,Sunny,Hot,FALSE,Normal,18.76684489,3.776278939,-1.46832683,6.864757761
1833,Rainy,Cool,FALSE,Normal,4.680122799,24.76861521,2.03367828,2.01411921
1834,Overcast,Cool,TRUE,Normal,22.25070804,0.234265944,-1.433139428,6.103526771
1835,Overcast,Mild,TRUE,High,26.15848731,13.25715493,0.850684249,3.156448695
1836,Rainy,Hot,FALSE,High,14.45718413,8.042521611,2.43574577,5.032098585
1837,Sunny,Hot,TRUE,High,7.617807253,1.460214427,7.291076324,5.719533595
1838,Rainy,Cool,FALSE,Normal,34.35676259,1.358536993,5.554865508,7.437729468
1839,Rainy,Cool,TRUE,Normal,13.20995436,11.23532474,8.42295586,6.791918492
1840,Sunny,Mild,FALSE,High,30.6420629,13.64930436,7.542857513,1.938806639
1841,Sunny,Mild,TRUE,High,17.49599123,-0.676363625,2.915859482,5.750075462
1842,Rainy,Hot,FALSE,High,20.41383246,22.48451585,9.919186166,7.095748366
1843,Rainy,Cool,FALSE,High,-10.52007618,9.030013983,11.70079786,2.849612345
1844,Rainy,Mild,TRUE,Normal,21.79421529,2.660211378,3.149898487,2.997416263
1845,Rainy,Mild,TRUE,High,15.84993553,6.188158923,7.974655334,6.211995253
1846,Sunny,Mild,FALSE,Normal,8.401826549,16.8166574,-2.817955478,4.36345803
1847,Sunny,Hot,TRUE,Normal,19.79553718,12.67415942,4.5618453,5.654319516
1848,Sunny,Cool,TRUE,Normal,12.29714469,8.8203563,3.78978148,3.609245834
1849,Rainy,Mild,FALSE,High,14.38284246,18.35458988,3.368911392,3.491827361
1850,Overcast,Cool,FALSE,Normal,14.69885557,16.30744925,3.669591931,5.731100596
1851,Sunny,Cool,FALSE,High,2.310343827,11.20678828,2.295638152,4.130499842
1852,Rainy,Mild,FALSE,Normal,5.722447624,10.86789596,-0.627489502,1.245283392
1853,Rainy,Hot,FALSE,Normal,11.39730505,7.504859209,1.667580301,5.772773106
1854,Sunny,Hot,TRUE,High,8.83528074,10.03791387,-2.769153425,5.172981027
1855,Overcast,Mild,FALSE,Normal,17.62972338,4.444081371,1.952914515,5.861216419
1856,Sunny,Hot,TRUE,Normal,-3.368103284,19.4961833,9.498421258,-0.218360075
1857,Rainy,Mild,TRUE,High,-0.810933394,17.47001231,-1.048509543,6.231165395
1858,Overcast,Cool,TRUE,Normal,29.80700779,10.04319734,10.6764989,4.159682153
1859,Rainy,Hot,TRUE,High,10.36368379,8.037274295,4.854822597,2.292024687
1860,Sunny,Cool,FALSE,Normal,3.927792509,1.424877954,9.929524495,4.882852121
1861,Rainy,Hot,FALSE,High,15.17354083,20.32166381,8.418312926,4.437932944
1862,Sunny,Cool,TRUE,Normal,21.648808,11.55941225,1.767403993,-1.530637454
1863,Overcast,Hot,FALSE,High,31.38822771,4.077070606,-2.869990694,5.607416512
1864,Overcast,Mild,TRUE,Normal,21.85357701,18.62000887,-0.573185863,4.602346856
1865,Overcast,Hot,TRUE,Normal,27.81853187,6.273490867,0.716194564,6.786208903
1866,Overcast,Mild,FALSE,High,23.0256397,5.096038871,8.363584817,6.598094332
1867,Overcast,Mild,FALSE,Normal,-0.774844673,16.42234878,4.417309112,2.14570514
1868,Rainy,Cool,TRUE,High,25.22804022,14.1114098,-5.01906835,4.913380771
1869,Sunny,Hot,TRUE,Normal,11.70727759,18.39999279,-2.742433622,5.794095294
